Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	respiratory chain	9	0.81374321880651	0.037819449548272155	7381, 4709, 4717, 4706, 4729, 4712, 1349, 4700, 4722	1044	71	19235	2.3354783875667797	0.9999999971103007	0.23897183282805412	42.69184307662442
GOTERM_BP_FAT	GO:0006916~anti-apoptosis	21	1.89873417721519	0.03796931227881504	6647, 6622, 3084, 3146, 3313, 332, 51530, 51499, 7314, 664, 6422, 207, 729342, 6502, 2739, 983, 3070, 81542, 729686, 100130561, 2152, 7184, 57019	859	206	13528	1.6054341806345154	1.0	0.4021149062152548	49.81875755528636
GOTERM_CC_FAT	GO:0005746~mitochondrial respiratory chain	9	0.81374321880651	0.03796972168095305	7381, 4709, 4717, 4706, 4729, 4712, 1349, 4700, 4722	773	64	12782	2.325315329883571	0.999999995231006	0.19369532618747043	42.68701817660722
SP_PIR_KEYWORDS	primary microcephaly	3	0.27124773960216997	0.038079691243745134	6491, 55835, 259266	1044	6	19235	9.212164750957854	0.9999999974826829	0.23756183208032322	42.915267147799355
SP_PIR_KEYWORDS	nucleolus	3	0.27124773960216997	0.038079691243745134	5393, 2091, 4691	1044	6	19235	9.212164750957854	0.9999999974826829	0.23756183208032322	42.915267147799355
UP_SEQ_FEATURE	region of interest:N-domain	3	0.27124773960216997	0.03825778243532584	811, 2237, 9156	1040	6	19113	9.188942307692308	1.0	0.8819156273315576	49.86440637196063
UP_SEQ_FEATURE	short sequence motif:D-box	3	0.27124773960216997	0.03825778243532584	701, 26255, 9232	1040	6	19113	9.188942307692308	1.0	0.8819156273315576	49.86440637196063
GOTERM_MF_FAT	GO:0003954~NADH dehydrogenase activity	7	0.6329113924050633	0.03849869813055681	4709, 4717, 4706, 4729, 4712, 4700, 4722	764	43	12983	2.766376476318032	0.9999999999999996	0.48772342002433977	45.78526013607025
GOTERM_MF_FAT	GO:0050136~NADH dehydrogenase (quinone) activity	7	0.6329113924050633	0.03849869813055681	4709, 4717, 4706, 4729, 4712, 4700, 4722	764	43	12983	2.766376476318032	0.9999999999999996	0.48772342002433977	45.78526013607025
GOTERM_MF_FAT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	7	0.6329113924050633	0.03849869813055681	4709, 4717, 4706, 4729, 4712, 4700, 4722	764	43	12983	2.766376476318032	0.9999999999999996	0.48772342002433977	45.78526013607025
GOTERM_BP_FAT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	6	0.5424954792043399	0.03855878616114922	10921, 65110, 4686, 2935, 4116, 65109	859	30	13528	3.1497089639115248	1.0	0.40545848587918454	50.363665018126525
UP_SEQ_FEATURE	repeat:HEAT 7	5	0.45207956600361665	0.038698297146970054	3837, 7514, 64151, 23451, 9989	1040	24	19113	3.828725961538462	1.0	0.8795374545617045	50.26930855708689
SMART	SM00715:LA	3	0.27124773960216997	0.03875155346832677	51574, 55132, 6741	423	7	9079	9.198581560283689	0.9998872284062148	0.4775866511840794	39.75155031529199
BIOCARTA	h_malatePathway:Malate-aspartate shuttle	3	0.27124773960216997	0.03888049123366113	8402, 4190, 2805	124	4	1437	8.691532258064516	0.9984414706000818	0.6594983925149593	38.1443539692232
GOTERM_CC_FAT	GO:0045271~respiratory chain complex I	7	0.6329113924050633	0.03898775555873186	4709, 4717, 4706, 4729, 4712, 4700, 4722	773	42	12782	2.755929279862009	0.9999999971763168	0.1964571034125563	43.553013016663456
GOTERM_CC_FAT	GO:0030964~NADH dehydrogenase complex	7	0.6329113924050633	0.03898775555873186	4709, 4717, 4706, 4729, 4712, 4700, 4722	773	42	12782	2.755929279862009	0.9999999971763168	0.1964571034125563	43.553013016663456
GOTERM_CC_FAT	GO:0005747~mitochondrial respiratory chain complex I	7	0.6329113924050633	0.03898775555873186	4709, 4717, 4706, 4729, 4712, 4700, 4722	773	42	12782	2.755929279862009	0.9999999971763168	0.1964571034125563	43.553013016663456
GOTERM_CC_FAT	GO:0031970~organelle envelope lumen	7	0.6329113924050633	0.03898775555873186	57001, 9536, 131474, 10431, 644877, 9131, 26519	773	42	12782	2.755929279862009	0.9999999971763168	0.1964571034125563	43.553013016663456
UP_SEQ_FEATURE	repeat:HEAT 5	6	0.5424954792043399	0.039394677578821466	23198, 3837, 7514, 64151, 23451, 9989	1040	35	19113	3.150494505494506	1.0	0.8789185635500103	50.903103587024404
INTERPRO	IPR004367:Cyclin, C-terminal	4	0.3616636528028933	0.039995711004407755	899, 9133, 890, 891	933	14	16659	5.101515847496555	1.0	0.7888871809960756	49.09981305538756
INTERPRO	IPR010935:SMCs flexible hinge	3	0.27124773960216997	0.040343648463792264	9126, 10592, 10051	933	6	16659	8.92765273311897	1.0	0.7832347793057948	49.404165518232425
INTERPRO	IPR017926:Glutamine amidotransferase type 1	3	0.27124773960216997	0.040343648463792264	8833, 1503, 5198	933	6	16659	8.92765273311897	1.0	0.7832347793057948	49.404165518232425
SP_PIR_KEYWORDS	meiosis	7	0.6329113924050633	0.0403922641648933	9126, 55329, 84057, 4751, 9184, 151246, 9156	1044	47	19235	2.7440490747534034	0.9999999992624227	0.24735185716734942	44.86536078118226
GOTERM_BP_FAT	GO:0000086~G2/M transition of mitotic cell cycle	5	0.45207956600361665	0.04052166198597071	332, 1111, 1017, 891, 10657	859	21	13528	3.7496535284661014	1.0	0.4197791824070486	52.13815542976394
GOTERM_CC_FAT	GO:0048770~pigment granule	11	0.9945750452079566	0.04168097829486765	8836, 2194, 3320, 483, 4673, 7037, 6856, 3312, 821, 7184, 5901	773	89	12782	2.0437228367516025	0.9999999992961117	0.2067261868387471	45.78566172224239
GOTERM_CC_FAT	GO:0042470~melanosome	11	0.9945750452079566	0.04168097829486765	8836, 2194, 3320, 483, 4673, 7037, 6856, 3312, 821, 7184, 5901	773	89	12782	2.0437228367516025	0.9999999992961117	0.2067261868387471	45.78566172224239
SMART	SM00088:PINT	4	0.3616636528028933	0.041735699906775225	5718, 8533, 55795, 9861	423	17	9079	5.050201640940064	0.9999448404073922	0.47987459137323274	42.10595062102293
KEGG_PATHWAY	hsa04115:p53 signaling pathway	10	0.9041591320072333	0.04192516217950929	9133, 317, 9538, 1111, 1017, 51512, 1019, 891, 100133012, 983	351	68	5085	2.130467571644042	0.9986338043897571	0.3215766954507713	40.17710224707507
INTERPRO	IPR001357:BRCT	5	0.45207956600361665	0.04231323108700497	22976, 580, 11073, 142, 9656	933	24	16659	3.7198553054662375	1.0	0.7909307103958038	51.09504098189386
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	68	6.148282097649186	0.042467390408268024	3148, 3622, 9861, 5685, 5684, 5683, 983, 641, 64682, 4254, 10197, 580, 5706, 4686, 5707, 5705, 5702, 51720, 7314, 5701, 207, 5687, 10001, 80829, 5689, 3182, 9586, 1655, 9314, 10432, 5718, 60491, 7004, 3265, 865, 8697, 3608, 5710, 5711, 56943, 1786, 5713, 5347, 7272, 84844, 5699, 84722, 811, 3670, 8089, 6622, 890, 11065, 64105, 1017, 10213, 246184, 1019, 26271, 5901, 2280, 81542, 991, 3667, 7533, 2547, 891, 10600	859	857	13528	1.2495928211550975	1.0	0.43352037395419396	53.837925277758394
GOTERM_MF_FAT	GO:0051087~chaperone binding	5	0.45207956600361665	0.04294234267694602	811, 644745, 6647, 332, 345041, 3336, 3329	764	23	12983	3.694229455952652	1.0	0.5199983705886526	49.56344478255812
GOTERM_BP_FAT	GO:0031110~regulation of microtubule polymerization or depolymerization	6	0.5424954792043399	0.04366310613374016	84722, 348235, 220134, 79929, 221150, 667	859	31	13528	3.0481054489466373	1.0	0.4411536220406638	54.85405228070987
GOTERM_MF_FAT	GO:0050733~RS domain binding	3	0.27124773960216997	0.04417063038178688	7307, 6430, 55692	764	6	12983	8.496727748691098	1.0	0.5236991439872092	50.56346149309123
UP_SEQ_FEATURE	repeat:HEAT 9	4	0.3616636528028933	0.044652625018825	7514, 64151, 23451, 9989	1040	15	19113	4.900769230769231	1.0	0.9047851961638604	55.44832184430681
UP_SEQ_FEATURE	repeat:HEAT 10	4	0.3616636528028933	0.044652625018825	7514, 64151, 23451, 9989	1040	15	19113	4.900769230769231	1.0	0.9047851961638604	55.44832184430681
GOTERM_BP_FAT	GO:0006997~nucleus organization	8	0.7233273056057866	0.04471630076077482	6647, 317, 7153, 5538, 664, 9131, 4000, 22985	859	52	13528	2.4228530491627116	1.0	0.44755579926649636	55.731541605833854
GOTERM_BP_FAT	GO:0001556~oocyte maturation	4	0.3616636528028933	0.04508351030859862	9319, 994, 891, 26271	859	13	13528	4.845706098325423	1.0	0.44874293090787654	56.0336859497921
GOTERM_BP_FAT	GO:0031109~microtubule polymerization or depolymerization	4	0.3616636528028933	0.04508351030859862	55835, 11004, 3925, 26271	859	13	13528	4.845706098325423	1.0	0.44874293090787654	56.0336859497921
GOTERM_BP_FAT	GO:0002381~immunoglobulin production during immune response	4	0.3616636528028933	0.04508351030859862	644745, 4292, 345041, 2956, 9156, 3329	859	13	13528	4.845706098325423	1.0	0.44874293090787654	56.0336859497921
GOTERM_BP_FAT	GO:0031572~G2/M transition DNA damage checkpoint	4	0.3616636528028933	0.04508351030859862	890, 51720, 983, 641	859	13	13528	4.845706098325423	1.0	0.44874293090787654	56.0336859497921
GOTERM_MF_FAT	GO:0004518~nuclease activity	16	1.4466546112115732	0.045136529831900474	51367, 11340, 51010, 10247, 328, 115752, 10535, 29102, 79042, 10799, 5393, 2237, 4830, 5889, 10940, 9156	764	158	12983	1.720856252899463	1.0	0.5251536278572163	51.336787144742566
GOTERM_BP_FAT	GO:0006119~oxidative phosphorylation	12	1.0849909584086799	0.045765450777809705	522, 7381, 4709, 6622, 4717, 10632, 4706, 4729, 4712, 4700, 4722, 498	859	98	13528	1.9283932432111377	1.0	0.45224329872025193	56.58963777970225
GOTERM_CC_FAT	GO:0016605~PML body	6	0.5424954792043399	0.04621655893508362	23468, 11073, 6117, 100133012, 6427, 641	773	33	12782	3.00646830530401	0.999999999932758	0.2247694622195744	49.36084179646044
GOTERM_CC_FAT	GO:0005664~nuclear origin of replication recognition complex	3	0.27124773960216997	0.04644609916708754	4999, 5001, 4171	773	6	12782	8.26778783958603	0.9999999999403106	0.22363953393360547	49.5358092457076
GOTERM_CC_FAT	GO:0005652~nuclear lamina	3	0.27124773960216997	0.04644609916708754	5111, 84823, 4000	773	6	12782	8.26778783958603	0.9999999999403106	0.22363953393360547	49.5358092457076
GOTERM_CC_FAT	GO:0005721~centromeric heterochromatin	3	0.27124773960216997	0.04644609916708754	3070, 23468, 3619	773	6	12782	8.26778783958603	0.9999999999403106	0.22363953393360547	49.5358092457076
GOTERM_CC_FAT	GO:0005662~DNA replication factor A complex	3	0.27124773960216997	0.04644609916708754	6117, 6119, 6118	773	6	12782	8.26778783958603	0.9999999999403106	0.22363953393360547	49.5358092457076
GOTERM_CC_FAT	GO:0005678~chromatin assembly complex	3	0.27124773960216997	0.04644609916708754	10036, 4673, 8208	773	6	12782	8.26778783958603	0.9999999999403106	0.22363953393360547	49.5358092457076
GOTERM_BP_FAT	GO:0006221~pyrimidine nucleotide biosynthetic process	5	0.45207956600361665	0.047125137513210326	4830, 1503, 7298, 727761, 9519	859	22	13528	3.5792147317176424	1.0	0.4606193617210228	57.678377739771
GOTERM_BP_FAT	GO:0016445~somatic diversification of immunoglobulins	5	0.45207956600361665	0.047125137513210326	644745, 4292, 7374, 345041, 2956, 9156, 3329	859	22	13528	3.5792147317176424	1.0	0.4606193617210228	57.678377739771
GOTERM_BP_FAT	GO:0007127~meiosis I	7	0.6329113924050633	0.0476637732698666	9319, 4292, 1111, 2956, 2177, 5889, 1164	859	42	13528	2.6247574699262706	1.0	0.46294051775932343	58.10250910777713
GOTERM_BP_FAT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	7	0.6329113924050633	0.0476637732698666	4709, 4717, 4706, 4729, 4712, 4700, 4722	859	42	13528	2.6247574699262706	1.0	0.46294051775932343	58.10250910777713
BIOCARTA	h_caspasePathway:Caspase Cascade in Apoptosis	6	0.5424954792043399	0.047910252862204725	329, 317, 397, 84823, 4000, 142	124	24	1437	2.897177419354839	0.9996654232166763	0.6812138826961505	44.827674758996196
INTERPRO	IPR002423:Chaperonin Cpn60/TCP-1	4	0.3616636528028933	0.04797238338539274	10576, 644745, 345041, 6950, 10694, 400013, 3329	933	15	16659	4.761414790996785	1.0	0.8238168065722543	55.662779662890394
INTERPRO	IPR015943:WD40/YVTN repeat-like	25	2.2603978300180834	0.049743272964855256	79023, 317, 84128, 9410, 9128, 55339, 6396, 11137, 728554, 54853, 57418, 84321, 51133, 55003, 51514, 55759, 5928, 27436, 9184, 25886, 991, 10785, 8208, 84916, 23603, 5931	933	300	16659	1.4879421221864952	1.0	0.8277970981343323	57.00769610119961
UP_SEQ_FEATURE	domain:Nudix hydrolase	5	0.45207956600361665	0.05001753409097755	55270, 11051, 318, 4521, 11164	1040	26	19113	3.5342085798816574	1.0	0.9249600230440089	59.67486621402258
GOTERM_BP_FAT	GO:0032259~methylation	10	0.9041591320072333	0.050474131661543714	2146, 3070, 29081, 6839, 2935, 10196, 56339, 54888, 64216, 1786	859	76	13528	2.072176949941793	1.0	0.48118037144236214	60.25113511868502
GOTERM_BP_FAT	GO:0009260~ribonucleotide biosynthetic process	14	1.2658227848101267	0.05068122013593425	2618, 5198, 5634, 158, 498, 3614, 8833, 522, 483, 4830, 1503, 10632, 10606, 10165	859	124	13528	1.7780615118855383	1.0	0.48103133653663566	60.405276447026544
GOTERM_BP_FAT	GO:0051294~establishment of spindle orientation	3	0.27124773960216997	0.05080077214523394	1058, 10403, 54908	859	6	13528	7.874272409778812	1.0	0.48028261028672614	60.49400506467115
GOTERM_BP_FAT	GO:0046125~pyrimidine deoxyribonucleoside metabolic process	3	0.27124773960216997	0.05080077214523394	1854, 727761, 9519	859	6	13528	7.874272409778812	1.0	0.48028261028672614	60.49400506467115
GOTERM_BP_FAT	GO:0000132~establishment of mitotic spindle orientation	3	0.27124773960216997	0.05080077214523394	1058, 10403, 54908	859	6	13528	7.874272409778812	1.0	0.48028261028672614	60.49400506467115
GOTERM_BP_FAT	GO:0010824~regulation of centrosome duplication	3	0.27124773960216997	0.05080077214523394	729686, 7514, 10733, 729342	859	6	13528	7.874272409778812	1.0	0.48028261028672614	60.49400506467115
GOTERM_BP_FAT	GO:0006730~one-carbon metabolic process	13	1.1754068716094033	0.051386768476400745	2146, 760, 6839, 2935, 10196, 54888, 56339, 1786, 3070, 29081, 4522, 23028, 64216	859	112	13528	1.8279560951272242	1.0	0.4827269874438407	60.92620966521671
SP_PIR_KEYWORDS	nucleotide biosynthesis	3	0.27124773960216997	0.051423986135602534	7298, 5634, 727761	1044	7	19235	7.8961412151067325	0.9999999999979733	0.30162201112901577	53.34372476777205
UP_SEQ_FEATURE	region of interest:RNA-binding RGG-box	3	0.27124773960216997	0.051659807988509075	10236, 3190, 664709	1040	7	19113	7.8762362637362635	1.0	0.9276021331873114	60.89108252575443
UP_SEQ_FEATURE	short sequence motif:JAMM motif	3	0.27124773960216997	0.051659807988509075	57559, 10213, 10987	1040	7	19113	7.8762362637362635	1.0	0.9276021331873114	60.89108252575443
UP_SEQ_FEATURE	domain:HTH La-type RNA-binding	3	0.27124773960216997	0.051659807988509075	51574, 55132, 6741	1040	7	19113	7.8762362637362635	1.0	0.9276021331873114	60.89108252575443
SP_PIR_KEYWORDS	nad	17	1.5370705244122964	0.051906438538004335	3420, 10038, 4709, 4717, 4729, 4706, 4190, 4700, 7419, 4722, 3614, 2194, 3939, 729403, 3945, 84263, 142	1044	189	19235	1.657214822923635	0.9999999999984365	0.30070672752684224	53.68522501465771
GOTERM_BP_FAT	GO:0006886~intracellular protein transport	33	2.9837251356238697	0.05215501363038324	2054, 1434, 653226, 6726, 7514, 3313, 23480, 729342, 26519, 132001, 729686, 6643, 6396, 53371, 65057, 10465, 5111, 6745, 6731, 811, 56993, 3837, 116988, 23649, 3839, 3838, 5901, 207, 23165, 51602, 51128, 7175, 7533, 10431, 10452	859	374	13528	1.3895774840786141	1.0	0.48636990030795246	61.486074656809045
SP_PIR_KEYWORDS	cyclin	7	0.6329113924050633	0.052237952362494046	899, 9133, 890, 1019, 891, 892, 644877	1044	50	19235	2.579406130268199	0.9999999999986918	0.29907624431807645	53.91853439576477
SP_PIR_KEYWORDS	s-adenosyl-l-methionine	11	0.9945750452079566	0.0526652169263616	2146, 51805, 6839, 7172, 10196, 56339, 54888, 64216, 1786, 51654, 4839	1044	103	19235	1.9676468400104157	0.9999999999989606	0.2979485664287854	54.2176169029142
SP_PIR_KEYWORDS	calcium binding	11	0.9945750452079566	0.0526652169263616	811, 4925, 6273, 808, 7058, 1823, 310, 821, 5955, 7184, 6678	1044	103	19235	1.9676468400104157	0.9999999999989606	0.2979485664287854	54.2176169029142
UP_SEQ_FEATURE	repeat:HEAT 3	7	0.6329113924050633	0.05276348398707252	23198, 3837, 7514, 64151, 23310, 23451, 9989	1040	50	19113	2.5729038461538463	1.0	0.9281082079867595	61.688894571972995
UP_SEQ_FEATURE	site:Not acetylated	4	0.3616636528028933	0.05280112326642975	653226, 4522, 6726, 5634, 729403	1040	16	19113	4.594471153846154	1.0	0.9246593589747523	61.71583012202828
INTERPRO	IPR014014:RNA helicase, DEAD-box type, Q motif	6	0.5424954792043399	0.053614150248584236	1653, 9879, 1655, 10212, 9188, 7919	933	37	16659	2.895454940471018	1.0	0.8436449785458243	59.81517062354644
GOTERM_BP_FAT	GO:0006921~cell structure disassembly during apoptosis	5	0.45207956600361665	0.054287793455373795	6647, 317, 5538, 664, 9131	859	23	13528	3.423596699903832	1.0	0.4989832114760758	63.00093463503029
GOTERM_BP_FAT	GO:0046356~acetyl-CoA catabolic process	5	0.45207956600361665	0.054287793455373795	3420, 2271, 6392, 8803, 4190	859	23	13528	3.423596699903832	1.0	0.4989832114760758	63.00093463503029
GOTERM_BP_FAT	GO:0006099~tricarboxylic acid cycle	5	0.45207956600361665	0.054287793455373795	3420, 2271, 6392, 8803, 4190	859	23	13528	3.423596699903832	1.0	0.4989832114760758	63.00093463503029
INTERPRO	IPR006630:RNA-binding protein Lupus La	3	0.27124773960216997	0.054419515064983506	51574, 55132, 6741	933	7	16659	7.6522737712448325	1.0	0.8414158618287476	60.377212671847666
INTERPRO	IPR002113:Adenine nucleotide translocator 1	5	0.45207956600361665	0.05456025735803707	8402, 10165, 292, 10166, 291	933	26	16659	3.433712589661143	1.0	0.8355811591510085	60.47467149920078
INTERPRO	IPR000086:NUDIX hydrolase domain	5	0.45207956600361665	0.05456025735803707	55270, 11051, 318, 4521, 11164	933	26	16659	3.433712589661143	1.0	0.8355811591510085	60.47467149920078
GOTERM_BP_FAT	GO:0046112~nucleobase biosynthetic process	4	0.3616636528028933	0.05475170792782323	8833, 3251, 10606, 2618	859	14	13528	4.499584234159321	1.0	0.5004443562932376	63.32290876668758
GOTERM_BP_FAT	GO:0006144~purine base metabolic process	4	0.3616636528028933	0.05475170792782323	8833, 3251, 10606, 2618	859	14	13528	4.499584234159321	1.0	0.5004443562932376	63.32290876668758
GOTERM_BP_FAT	GO:0000726~non-recombinational repair	4	0.3616636528028933	0.05475170792782323	4292, 5422, 2547, 91419	859	14	13528	4.499584234159321	1.0	0.5004443562932376	63.32290876668758
INTERPRO	IPR011989:Armadillo-like helical	13	1.1754068716094033	0.05485200496797714	1434, 3837, 7514, 3839, 9933, 5707, 3838, 5711, 23451, 8502, 9989, 22920, 55027	933	128	16659	1.813429461414791	1.0	0.8306532522840261	60.67597902729549
OMIM_DISEASE	Genomewide Association Study of an AIDS-Nonprogression Cohort Emphasizes the Role Played by HLA Genes (ANRS Genomewide Association Study 02).	3	0.27124773960216997	0.05556062309583652	4277, 7919, 30834	161	9	3671	7.600414078674949	0.9999998018458276	0.9995548548861894	52.83875825276012
BIOCARTA	h_cellcyclePathway:Cyclins and Cell Cycle Regulation	6	0.5424954792043399	0.055921729180308064	993, 7027, 1017, 1019, 891, 983	124	25	1437	2.781290322580645	0.999915607411145	0.6904092055041777	50.1956508407548
SP_PIR_KEYWORDS	gtp-binding	26	2.3508137432188065	0.05602468325647646	3265, 318, 7846, 25923, 2935, 4735, 26284, 647000, 9790, 10383, 84790, 29889, 205, 10981, 116988, 116987, 10059, 7283, 55752, 5901, 10376, 51128, 203068, 26354, 56604, 113457, 29925	1044	329	19235	1.456026039665071	0.9999999999998302	0.31078695552765345	56.507043486573686
GOTERM_BP_FAT	GO:0016569~covalent chromatin modification	14	1.2658227848101267	0.05629504166842064	2146, 8089, 6839, 5245, 51200, 56943, 51720, 3070, 23028, 8520, 10600, 86, 10432, 123169	859	126	13528	1.7498383132841804	1.0	0.5088277462659732	64.37511185597073
BBID	26.cyclin-CDK_complexes	4	0.3616636528028933	0.056628894934612685	1017, 1019, 892, 983	23	15	358	4.15072463768116	0.8358806956995071	0.5948835916671693	39.39593567790308
INTERPRO	IPR017447:CS	4	0.3616636528028933	0.0566625147230673	644877, 134492, 10728, 26973	933	16	16659	4.463826366559486	1.0	0.8342204932485408	61.90386307779977
INTERPRO	IPR007052:CS domain	4	0.3616636528028933	0.0566625147230673	644877, 134492, 10728, 26973	933	16	16659	4.463826366559486	1.0	0.8342204932485408	61.90386307779977
UP_SEQ_FEATURE	lipid moiety-binding region:S-farnesyl cysteine	7	0.6329113924050633	0.05717261973542151	3265, 3301, 4673, 1063, 1062, 84823, 4000	1040	51	19113	2.522454751131222	1.0	0.9364045105187844	64.72548628934875
GOTERM_BP_FAT	GO:0032774~RNA biosynthetic process	27	2.4412296564195297	0.05759797478371029	9319, 5437, 112495, 865, 5557, 90390, 9862, 8467, 11198, 51728, 7019, 4784, 64216, 3054, 5441, 328, 5705, 2305, 10987, 1870, 9232, 8458, 9586, 9014, 8848, 142, 9519	859	296	13528	1.43652266935154	1.0	0.5155053788388877	65.24117081465236
GOTERM_MF_FAT	GO:0008139~nuclear localization sequence binding	3	0.27124773960216997	0.059471233070323024	3837, 3839, 3838	764	7	12983	7.282909498878086	1.0	0.6214199345277136	61.56210581959969
BIOCARTA	h_glycolysisPathway:Glycolysis Pathway	4	0.3616636528028933	0.06069945282502712	7167, 5230, 2023, 729403	124	11	1437	4.214076246334311	0.9999630898526897	0.6782929027631313	53.16432837481068
BIOCARTA	h_akap95Pathway:AKAP95 role in mitosis and chromosome dynamics	4	0.3616636528028933	0.06069945282502712	1655, 891, 9918, 983	124	11	1437	4.214076246334311	0.9999630898526897	0.6782929027631313	53.16432837481068
BIOCARTA	h_igf1rPathway:Multiple antiapoptotic pathways from IGF-1R signaling lead to BAD phosphorylation	5	0.45207956600361665	0.06099632225655763	3265, 3667, 7533, 207, 6195	124	18	1437	3.219086021505376	0.9999649434802472	0.641510136782565	53.34332032510187
KEGG_PATHWAY	hsa05222:Small cell lung cancer	11	0.9945750452079566	0.061130020227755585	1282, 329, 5743, 317, 1017, 1019, 6502, 1163, 3655, 207, 1870	351	84	5085	1.8971306471306473	0.9999395717902282	0.417059231264135	53.07818921670259
GOTERM_BP_FAT	GO:0006732~coenzyme metabolic process	16	1.4466546112115732	0.06145131014297535	3420, 6647, 23590, 4190, 27235, 2739, 10588, 93100, 2271, 7167, 6392, 4522, 8803, 51805, 4860, 3945	859	153	13528	1.646906647796876	1.0	0.5375603018514752	67.68766632554029
UP_SEQ_FEATURE	metal ion-binding site:Magnesium or manganese	4	0.3616636528028933	0.061608491771756736	55270, 3420, 328, 29102	1040	17	19113	4.324208144796381	1.0	0.9462159551365116	67.55033105435515
GOTERM_BP_FAT	GO:0009066~aspartate family amino acid metabolic process	5	0.45207956600361665	0.06200397074997312	642590, 4522, 58478, 54529, 646347, 6611, 2805	859	24	13528	3.2809468374078388	1.0	0.5392697024623734	68.02492478461998
UP_SEQ_FEATURE	compositionally biased region:Lys-rich	12	1.0849909584086799	0.06209021647725175	10412, 51574, 10528, 55646, 9667, 51602, 128061, 157313, 3320, 10921, 10250, 891, 100132658	1040	120	19113	1.8377884615384616	1.0	0.9446837980963321	67.84391139490299
GOTERM_CC_FAT	GO:0030677~ribonuclease P complex	3	0.27124773960216997	0.062467417739796346	51367, 10799, 10940	773	7	12782	7.086675291073739	0.9999999999999865	0.2879976691585643	60.448570954553624
GOTERM_CC_FAT	GO:0005655~nucleolar ribonuclease P complex	3	0.27124773960216997	0.062467417739796346	51367, 10799, 10940	773	7	12782	7.086675291073739	0.9999999999999865	0.2879976691585643	60.448570954553624
GOTERM_CC_FAT	GO:0030681~multimeric ribonuclease P complex	3	0.27124773960216997	0.062467417739796346	51367, 10799, 10940	773	7	12782	7.086675291073739	0.9999999999999865	0.2879976691585643	60.448570954553624
SP_PIR_KEYWORDS	nonsense-mediated mrna decay	5	0.45207956600361665	0.06248786166794494	10921, 65110, 4686, 4116, 65109	1044	28	19235	3.2900588396278048	0.9999999999999949	0.33724542589273687	60.61487507520382
GOTERM_BP_FAT	GO:0043603~cellular amide metabolic process	8	0.7233273056057866	0.06254754233235583	93100, 3420, 7167, 4860, 4190, 3945, 10166, 56922	859	56	13528	2.2497921170796604	1.0	0.5409060142033173	68.35339365056407
GOTERM_CC_FAT	GO:0016585~chromatin remodeling complex	9	0.81374321880651	0.06351614428808065	8467, 23468, 5928, 6839, 3832, 3622, 86, 8819, 5931	773	71	12782	2.096058888909134	0.9999999999999922	0.2896023168681763	61.080039504645114
UP_SEQ_FEATURE	repeat:WD 7	14	1.2658227848101267	0.06519662413984743	55759, 317, 9410, 84128, 27436, 9128, 25886, 991, 55339, 8208, 84916, 54853, 51514, 5931	1040	150	19113	1.715269230769231	1.0	0.9498136202617368	69.67772362471062
GOTERM_BP_FAT	GO:0009067~aspartate family amino acid biosynthetic process	4	0.3616636528028933	0.065317639501553	4522, 58478, 54529, 2805	859	15	13528	4.199611951882034	1.0	0.5554009195182786	69.97841900257113
GOTERM_MF_FAT	GO:0016655~oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor	7	0.6329113924050633	0.06594530189653602	4709, 4717, 4706, 4729, 4712, 4700, 4722	764	49	12983	2.4276364996260282	1.0	0.6542776125042893	65.48716932300323
INTERPRO	IPR011709:Region of unknown function DUF1605	4	0.3616636528028933	0.06603971998681493	1665, 54505, 1660, 8449	933	17	16659	4.201248344997163	1.0	0.8726769787202144	67.70764143207569
INTERPRO	IPR013816:ATP-grasp fold, subdomain 2	4	0.3616636528028933	0.06603971998681493	8803, 10606, 2618, 56922	933	17	16659	4.201248344997163	1.0	0.8726769787202144	67.70764143207569
INTERPRO	IPR000717:Proteasome component region PCI	4	0.3616636528028933	0.06603971998681493	5718, 8533, 55795, 9861	933	17	16659	4.201248344997163	1.0	0.8726769787202144	67.70764143207569
SP_PIR_KEYWORDS	stress-induced protein	3	0.27124773960216997	0.06614946320278281	644745, 10494, 345041, 3336, 3329	1044	8	19235	6.909123563218391	0.9999999999999993	0.3500835459596111	62.778814506650306
SP_PIR_KEYWORDS	glutamine amidotransferase	3	0.27124773960216997	0.06614946320278281	8833, 54529, 1503	1044	8	19235	6.909123563218391	0.9999999999999993	0.3500835459596111	62.778814506650306
GOTERM_BP_FAT	GO:0051129~negative regulation of cellular component organization	15	1.3562386980108498	0.06656699833986618	6622, 699, 3146, 1063, 1786, 1062, 729342, 79929, 729686, 100130561, 7175, 6418, 7533, 7049, 65057, 7272, 4085	859	142	13528	1.6635786781222843	1.0	0.5608909506095945	70.68526517276996
